instancia,metodo,tiempo,tamaño,costo,tipo_memoria,iteraciones,T
gr137,BL-Tabu,108.589,137,94797,ciclos,30000,30
gr17,BL-Tabu,2.56748,17,2660,ciclos,30000,30
gr202,BL-Tabu,239.805,202,52616,ciclos,30000,30
gr21,BL-Tabu,4.25089,21,3747,ciclos,30000,30
gr229,BL-Tabu,292.731,229,179391,ciclos,30000,30
gr24,BL-Tabu,3.96542,24,1777,ciclos,30000,30
gr431,BL-Tabu,1015.73,431,228527,ciclos,30000,30
gr48,BL-Tabu,10.7031,48,7188,ciclos,30000,30
gr96,BL-Tabu,42.5314,96,75305,ciclos,30000,30
hk48,BL-Tabu,11.6409,48,15408,ciclos,30000,30
kroA100,BL-Tabu,46.932,100,30517,ciclos,30000,30
kroA150,BL-Tabu,122.823,150,38832,ciclos,30000,30
kroA200,BL-Tabu,202.117,200,40235,ciclos,30000,30
kroB100,BL-Tabu,51.8441,100,28808,ciclos,30000,30
kroB150,BL-Tabu,120.949,150,35322,ciclos,30000,30
kroB200,BL-Tabu,214.456,200,40616,ciclos,30000,30
kroC100,BL-Tabu,40.6952,100,27637,ciclos,30000,30
kroD100,BL-Tabu,52.9703,100,28600,ciclos,30000,30
kroE100,BL-Tabu,56.7099,100,31163,ciclos,30000,30
lin105,BL-Tabu,60.8699,105,21436,ciclos,30000,30
lin318,BL-Tabu,593.473,318,61157,ciclos,30000,30
linhp318,BL-Tabu,592.34,318,61157,ciclos,30000,30
pcb442,BL-Tabu,1114.04,442,71278,ciclos,30000,30
pr107,BL-Tabu,63.212,107,56071,ciclos,30000,30
pr124,BL-Tabu,73.7745,124,82762,ciclos,30000,30
pr136,BL-Tabu,103.468,136,147439,ciclos,30000,30
pr144,BL-Tabu,134.089,144,78880,ciclos,30000,30
pr152,BL-Tabu,137.74,152,90293,ciclos,30000,30
pr226,BL-Tabu,296.35,226,115772,ciclos,30000,30
pr264,BL-Tabu,373.651,264,66521,ciclos,30000,30
pr299,BL-Tabu,510.78,299,66919,ciclos,30000,30
pr439,BL-Tabu,1071.7,439,144168,ciclos,30000,30
pr76,BL-Tabu,25.2867,76,150680,ciclos,30000,30
rat195,BL-Tabu,229.002,195,3279,ciclos,30000,30
rat99,BL-Tabu,48.5365,99,1636,ciclos,30000,30
rd100,BL-Tabu,43.3542,100,10474,ciclos,30000,30
rd400,BL-Tabu,921.54,400,21106,ciclos,30000,30
si175,BL-Tabu,183.062,175,22993,ciclos,30000,30
st70,BL-Tabu,21.2496,70,875,ciclos,30000,30
swiss42,BL-Tabu,8.71746,42,1700,ciclos,30000,30
ts225,BL-Tabu,307.504,225,188812,ciclos,30000,30
tsp225,BL-Tabu,271.677,225,5325,ciclos,30000,30
u159,BL-Tabu,114.205,159,54142,ciclos,30000,30
ulysses16,BL-Tabu,2.75544,16,8602,ciclos,30000,30
ulysses22,BL-Tabu,2.92684,22,8809,ciclos,30000,30
gr17,BL-Tabu,2.1073,17,2660,ciclos,40000,30
a280,BL-Tabu,434.888,280,3493,ciclos,40000,30
att48,BL-Tabu,13.089,48,13929,ciclos,40000,30
bayg29,BL-Tabu,4.72717,29,2209,ciclos,40000,30
bays29,BL-Tabu,5.51082,29,2780,ciclos,40000,30
berlin52,BL-Tabu,13.5882,52,10599,ciclos,40000,30
bier127,BL-Tabu,105.316,127,155778,ciclos,40000,30
brazil58,BL-Tabu,16.6354,58,30367,ciclos,40000,30
brg180,BL-Tabu,177.651,180,120780,ciclos,40000,30
burma14,BL-Tabu,1.67735,14,4154,ciclos,40000,30
ch130,BL-Tabu,91.588,130,8280,ciclos,40000,30
ch150,BL-Tabu,124.707,150,9320,ciclos,40000,30
d198,BL-Tabu,245.857,198,19348,ciclos,40000,30
d493,BL-Tabu,1352.05,493,45335,ciclos,40000,30
dantzig42,BL-Tabu,8.17317,42,920,ciclos,40000,30
eil51,BL-Tabu,12.7117,51,606,ciclos,40000,30
eil76,BL-Tabu,25.4265,76,732,ciclos,40000,30
fl417,BL-Tabu,964.64,417,16017,ciclos,40000,30
fri26,BL-Tabu,4.92171,26,1137,ciclos,40000,30
gil262,BL-Tabu,357.526,262,3266,ciclos,40000,30
gr120,BL-Tabu,67.119,120,9920,ciclos,40000,30
gr137,BL-Tabu,109.645,137,94797,ciclos,40000,30
gr17,BL-Tabu,2.62858,17,2660,ciclos,40000,30
gr202,BL-Tabu,245.405,202,52616,ciclos,40000,30
gr21,BL-Tabu,4.2581,21,3747,ciclos,40000,30
gr229,BL-Tabu,298.147,229,179391,ciclos,40000,30
gr24,BL-Tabu,4.04314,24,1777,ciclos,40000,30
gr431,BL-Tabu,1033.83,431,228527,ciclos,40000,30
gr48,BL-Tabu,11.6081,48,7188,ciclos,40000,30
gr96,BL-Tabu,48.989,96,75305,ciclos,40000,30
hk48,BL-Tabu,12.2506,48,15408,ciclos,40000,30
kroA100,BL-Tabu,54.0111,100,30517,ciclos,40000,30
kroA150,BL-Tabu,113.132,150,38832,ciclos,40000,30
kroA200,BL-Tabu,220.671,200,40235,ciclos,40000,30
kroB100,BL-Tabu,46.0254,100,28808,ciclos,40000,30
kroB150,BL-Tabu,134.063,150,35322,ciclos,40000,30
kroB200,BL-Tabu,206.74,200,40616,ciclos,40000,30
kroC100,BL-Tabu,52.2874,100,27637,ciclos,40000,30
kroD100,BL-Tabu,42.1615,100,28600,ciclos,40000,30
kroE100,BL-Tabu,54.7864,100,31163,ciclos,40000,30
lin105,BL-Tabu,47.2567,105,21436,ciclos,40000,30
lin318,BL-Tabu,598.614,318,61157,ciclos,40000,30
linhp318,BL-Tabu,603.924,318,61157,ciclos,40000,30
pcb442,BL-Tabu,1109.22,442,71278,ciclos,40000,30
pr107,BL-Tabu,54.6899,107,56071,ciclos,40000,30
pr124,BL-Tabu,74.2094,124,82762,ciclos,40000,30
pr136,BL-Tabu,102.892,136,147439,ciclos,40000,30
pr144,BL-Tabu,134.241,144,78880,ciclos,40000,30
pr152,BL-Tabu,124.721,152,90293,ciclos,40000,30
pr226,BL-Tabu,311.469,226,115772,ciclos,40000,30
pr264,BL-Tabu,401.747,264,66521,ciclos,40000,30
pr299,BL-Tabu,539.577,299,66919,ciclos,40000,30
pr439,BL-Tabu,1028.03,439,144168,ciclos,40000,30
pr76,BL-Tabu,25.8933,76,150680,ciclos,40000,30
rat195,BL-Tabu,221.411,195,3279,ciclos,40000,30
rat99,BL-Tabu,37.7479,99,1636,ciclos,40000,30
rd100,BL-Tabu,54.7992,100,10474,ciclos,40000,30
rd400,BL-Tabu,935.993,400,21106,ciclos,40000,30
si175,BL-Tabu,171.113,175,22993,ciclos,40000,30
st70,BL-Tabu,20.6133,70,875,ciclos,40000,30
swiss42,BL-Tabu,10.0905,42,1700,ciclos,40000,30
ts225,BL-Tabu,306.275,225,188812,ciclos,40000,30
tsp225,BL-Tabu,239.039,225,5325,ciclos,40000,30
u159,BL-Tabu,136.574,159,54142,ciclos,40000,30
ulysses16,BL-Tabu,2.20628,16,8602,ciclos,40000,30
ulysses22,BL-Tabu,3.62603,22,8809,ciclos,40000,30
gr17,BL-Tabu,2.58123,17,2660,ciclos,50000,30
a280,BL-Tabu,434.938,280,3493,ciclos,50000,30
att48,BL-Tabu,11.4276,48,13929,ciclos,50000,30
bayg29,BL-Tabu,6.1325,29,2209,ciclos,50000,30
bays29,BL-Tabu,5.4726,29,2780,ciclos,50000,30
berlin52,BL-Tabu,13.9767,52,10599,ciclos,50000,30
bier127,BL-Tabu,87.2989,127,155778,ciclos,50000,30
brazil58,BL-Tabu,19.093,58,30367,ciclos,50000,30
brg180,BL-Tabu,184.935,180,120780,ciclos,50000,30
burma14,BL-Tabu,2.20379,14,4154,ciclos,50000,30
ch130,BL-Tabu,96.4951,130,8280,ciclos,50000,30
ch150,BL-Tabu,104.538,150,9320,ciclos,50000,30
d198,BL-Tabu,246.69,198,19348,ciclos,50000,30
d493,BL-Tabu,1351.21,493,45335,ciclos,50000,30
dantzig42,BL-Tabu,8.09485,42,920,ciclos,50000,30
eil51,BL-Tabu,11.1658,51,606,ciclos,50000,30
eil76,BL-Tabu,21.8057,76,732,ciclos,50000,30
fl417,BL-Tabu,975.802,417,16017,ciclos,50000,30
fri26,BL-Tabu,4.88262,26,1137,ciclos,50000,30
gil262,BL-Tabu,356.65,262,3266,ciclos,50000,30
gr120,BL-Tabu,67.3252,120,9920,ciclos,50000,30
gr137,BL-Tabu,96.5641,137,94797,ciclos,50000,30
gr17,BL-Tabu,2.64221,17,2660,ciclos,50000,30
gr202,BL-Tabu,229.488,202,52616,ciclos,50000,30
gr21,BL-Tabu,3.30222,21,3747,ciclos,50000,30
gr229,BL-Tabu,318.868,229,179391,ciclos,50000,30
gr24,BL-Tabu,3.47223,24,1777,ciclos,50000,30
gr431,BL-Tabu,1023.22,431,228527,ciclos,50000,30
gr48,BL-Tabu,12.905,48,7188,ciclos,50000,30
gr96,BL-Tabu,46.7313,96,75305,ciclos,50000,30
hk48,BL-Tabu,13.2829,48,15408,ciclos,50000,30
kroA100,BL-Tabu,53.8013,100,30517,ciclos,50000,30
kroA150,BL-Tabu,113.984,150,38832,ciclos,50000,30
kroA200,BL-Tabu,221.257,200,40235,ciclos,50000,30
kroB100,BL-Tabu,51.8113,100,28808,ciclos,50000,30
kroB150,BL-Tabu,135.241,150,35322,ciclos,50000,30
kroB200,BL-Tabu,229.661,200,40616,ciclos,50000,30
kroC100,BL-Tabu,52.0457,100,27637,ciclos,50000,30
kroD100,BL-Tabu,52.928,100,28600,ciclos,50000,30
kroE100,BL-Tabu,51.5691,100,31163,ciclos,50000,30
lin105,BL-Tabu,69.7901,105,21436,ciclos,50000,30
lin318,BL-Tabu,592.106,318,61157,ciclos,50000,30
linhp318,BL-Tabu,597.282,318,61157,ciclos,50000,30
pcb442,BL-Tabu,1069.18,442,71278,ciclos,50000,30
pr107,BL-Tabu,55.8131,107,56071,ciclos,50000,30
pr124,BL-Tabu,83.7776,124,82762,ciclos,50000,30
pr136,BL-Tabu,104.274,136,147439,ciclos,50000,30
pr144,BL-Tabu,121.946,144,78880,ciclos,50000,30
pr152,BL-Tabu,136.685,152,90293,ciclos,50000,30
pr226,BL-Tabu,315.497,226,115772,ciclos,50000,30
pr264,BL-Tabu,379.521,264,66521,ciclos,50000,30
pr299,BL-Tabu,532.811,299,66919,ciclos,50000,30
pr439,BL-Tabu,1077.24,439,144168,ciclos,50000,30
pr76,BL-Tabu,26.49,76,150680,ciclos,50000,30
rat195,BL-Tabu,234.601,195,3279,ciclos,50000,30
rat99,BL-Tabu,50.558,99,1636,ciclos,50000,30
rd100,BL-Tabu,56.6506,100,10474,ciclos,50000,30
rd400,BL-Tabu,868.985,400,21106,ciclos,50000,30
si175,BL-Tabu,170.767,175,22993,ciclos,50000,30
st70,BL-Tabu,20.6288,70,875,ciclos,50000,30
swiss42,BL-Tabu,7.98836,42,1700,ciclos,50000,30
ts225,BL-Tabu,280.714,225,188812,ciclos,50000,30
tsp225,BL-Tabu,229.173,225,5325,ciclos,50000,30
u159,BL-Tabu,135.3,159,54142,ciclos,50000,30
ulysses16,BL-Tabu,2.73259,16,8602,ciclos,50000,30
ulysses22,BL-Tabu,3.68969,22,8809,ciclos,50000,30
gr17,BL-Tabu,2.05635,17,2660,ciclos,60000,30
a280,BL-Tabu,444.009,280,3493,ciclos,60000,30
att48,BL-Tabu,10.0095,48,13929,ciclos,60000,30
bayg29,BL-Tabu,6.17941,29,2209,ciclos,60000,30
bays29,BL-Tabu,4.83099,29,2780,ciclos,60000,30
berlin52,BL-Tabu,14.4895,52,10599,ciclos,60000,30
bier127,BL-Tabu,107.329,127,155778,ciclos,60000,30
brazil58,BL-Tabu,15.1586,58,30367,ciclos,60000,30
brg180,BL-Tabu,164.971,180,120780,ciclos,60000,30
burma14,BL-Tabu,1.63299,14,4154,ciclos,60000,30
ch130,BL-Tabu,91.3877,130,8280,ciclos,60000,30
ch150,BL-Tabu,101.565,150,9320,ciclos,60000,30
d198,BL-Tabu,252.772,198,19348,ciclos,60000,30
d493,BL-Tabu,1291.97,493,45335,ciclos,60000,30
dantzig42,BL-Tabu,8.69749,42,920,ciclos,60000,30
eil51,BL-Tabu,12.1936,51,606,ciclos,60000,30
eil76,BL-Tabu,25.0773,76,732,ciclos,60000,30
fl417,BL-Tabu,997.45,417,16017,ciclos,60000,30
fri26,BL-Tabu,4.8994,26,1137,ciclos,60000,30
gil262,BL-Tabu,360.582,262,3266,ciclos,60000,30
gr120,BL-Tabu,77.7957,120,9920,ciclos,60000,30
gr137,BL-Tabu,108.34,137,94797,ciclos,60000,30
gr17,BL-Tabu,2.6276,17,2660,ciclos,60000,30
gr202,BL-Tabu,239.134,202,52616,ciclos,60000,30
gr21,BL-Tabu,3.11807,21,3747,ciclos,60000,30
gr229,BL-Tabu,316.258,229,179391,ciclos,60000,30
gr24,BL-Tabu,4.00178,24,1777,ciclos,60000,30
gr431,BL-Tabu,1034.9,431,228527,ciclos,60000,30
gr48,BL-Tabu,14.0345,48,7188,ciclos,60000,30
gr96,BL-Tabu,39.9764,96,75305,ciclos,60000,30
hk48,BL-Tabu,10.8831,48,15408,ciclos,60000,30
kroA100,BL-Tabu,55.2448,100,30517,ciclos,60000,30
kroA150,BL-Tabu,136.068,150,38832,ciclos,60000,30
kroA200,BL-Tabu,239.651,200,40235,ciclos,60000,30
kroB100,BL-Tabu,50.4087,100,28808,ciclos,60000,30
kroB150,BL-Tabu,114.641,150,35322,ciclos,60000,30
kroB200,BL-Tabu,215.732,200,40616,ciclos,60000,30
kroC100,BL-Tabu,52.648,100,27637,ciclos,60000,30
kroD100,BL-Tabu,52.4939,100,28600,ciclos,60000,30
kroE100,BL-Tabu,54.5697,100,31163,ciclos,60000,30
lin105,BL-Tabu,59.5019,105,21436,ciclos,60000,30
lin318,BL-Tabu,598.62,318,61157,ciclos,60000,30
linhp318,BL-Tabu,591.636,318,61157,ciclos,60000,30
pcb442,BL-Tabu,1107.4,442,71278,ciclos,60000,30
pr107,BL-Tabu,52.4455,107,56071,ciclos,60000,30
pr124,BL-Tabu,75.426,124,82762,ciclos,60000,30
pr136,BL-Tabu,115.69,136,147439,ciclos,60000,30
pr144,BL-Tabu,115.335,144,78880,ciclos,60000,30
pr152,BL-Tabu,124.946,152,90293,ciclos,60000,30
pr226,BL-Tabu,275.272,226,115772,ciclos,60000,30
pr264,BL-Tabu,403.953,264,66521,ciclos,60000,30
pr299,BL-Tabu,520.859,299,66919,ciclos,60000,30
pr439,BL-Tabu,1060.96,439,144168,ciclos,60000,30
pr76,BL-Tabu,27.0988,76,150680,ciclos,60000,30
rat195,BL-Tabu,227.353,195,3279,ciclos,60000,30
rat99,BL-Tabu,38.5832,99,1636,ciclos,60000,30
rd100,BL-Tabu,56.789,100,10474,ciclos,60000,30
rd400,BL-Tabu,885.156,400,21106,ciclos,60000,30
si175,BL-Tabu,162.474,175,22993,ciclos,60000,30
st70,BL-Tabu,21.383,70,875,ciclos,60000,30
swiss42,BL-Tabu,8.99329,42,1700,ciclos,60000,30
ts225,BL-Tabu,298.166,225,188812,ciclos,60000,30
tsp225,BL-Tabu,263.924,225,5325,ciclos,60000,30
u159,BL-Tabu,148.451,159,54142,ciclos,60000,30
ulysses16,BL-Tabu,3.098,16,8602,ciclos,60000,30
ulysses22,BL-Tabu,2.90881,22,8809,ciclos,60000,30
gr17,BL-Tabu,2.69353,17,2660,ciclos,70000,30
a280,BL-Tabu,443.096,280,3493,ciclos,70000,30
att48,BL-Tabu,11.0121,48,13929,ciclos,70000,30
bayg29,BL-Tabu,5.34351,29,2209,ciclos,70000,30
bays29,BL-Tabu,5.33073,29,2780,ciclos,70000,30
berlin52,BL-Tabu,13.6681,52,10599,ciclos,70000,30
bier127,BL-Tabu,97.1476,127,155778,ciclos,70000,30
brazil58,BL-Tabu,21.3383,58,30367,ciclos,70000,30
brg180,BL-Tabu,167.211,180,120780,ciclos,70000,30
burma14,BL-Tabu,1.73883,14,4154,ciclos,70000,30
ch130,BL-Tabu,74.3098,130,8280,ciclos,70000,30
ch150,BL-Tabu,136.809,150,9320,ciclos,70000,30
d198,BL-Tabu,245.043,198,19348,ciclos,70000,30
d493,BL-Tabu,1400.12,493,45335,ciclos,70000,30
dantzig42,BL-Tabu,7.79429,42,920,ciclos,70000,30
eil51,BL-Tabu,12.2956,51,606,ciclos,70000,30
eil76,BL-Tabu,25.2582,76,732,ciclos,70000,30
fl417,BL-Tabu,964.76,417,16017,ciclos,70000,30
fri26,BL-Tabu,4.01099,26,1137,ciclos,70000,30
gil262,BL-Tabu,361.381,262,3266,ciclos,70000,30
gr120,BL-Tabu,56.4293,120,9920,ciclos,70000,30
gr137,BL-Tabu,120.677,137,94797,ciclos,70000,30
gr17,BL-Tabu,2.55174,17,2660,ciclos,70000,30
gr202,BL-Tabu,237.906,202,52616,ciclos,70000,30
gr21,BL-Tabu,3.25793,21,3747,ciclos,70000,30
gr229,BL-Tabu,229.06,229,179391,ciclos,70000,30
gr24,BL-Tabu,4.29005,24,1777,ciclos,70000,30
gr431,BL-Tabu,1027.32,431,228527,ciclos,70000,30
gr48,BL-Tabu,12.9315,48,7188,ciclos,70000,30
gr96,BL-Tabu,48.925,96,75305,ciclos,70000,30
hk48,BL-Tabu,12.8869,48,15408,ciclos,70000,30
kroA100,BL-Tabu,54.6425,100,30517,ciclos,70000,30
kroA150,BL-Tabu,125.776,150,38832,ciclos,70000,30
kroA200,BL-Tabu,225.252,200,40235,ciclos,70000,30
kroB100,BL-Tabu,46.0022,100,28808,ciclos,70000,30
kroB150,BL-Tabu,104.101,150,35322,ciclos,70000,30
kroB200,BL-Tabu,232.737,200,40616,ciclos,70000,30
kroC100,BL-Tabu,44.9395,100,27637,ciclos,70000,30
kroD100,BL-Tabu,44.191,100,28600,ciclos,70000,30
kroE100,BL-Tabu,53.8869,100,31163,ciclos,70000,30
lin105,BL-Tabu,53.2436,105,21436,ciclos,70000,30
lin318,BL-Tabu,630.626,318,61157,ciclos,70000,30
linhp318,BL-Tabu,603.602,318,61157,ciclos,70000,30
pcb442,BL-Tabu,1147.29,442,71278,ciclos,70000,30
pr107,BL-Tabu,43.8391,107,56071,ciclos,70000,30
pr124,BL-Tabu,85.4759,124,82762,ciclos,70000,30
pr136,BL-Tabu,114.07,136,147439,ciclos,70000,30
pr144,BL-Tabu,134.173,144,78880,ciclos,70000,30
pr152,BL-Tabu,114.447,152,90293,ciclos,70000,30
pr226,BL-Tabu,294.183,226,115772,ciclos,70000,30
pr264,BL-Tabu,394.24,264,66521,ciclos,70000,30
pr299,BL-Tabu,502.966,299,66919,ciclos,70000,30
pr439,BL-Tabu,1071.12,439,144168,ciclos,70000,30
pr76,BL-Tabu,26.1191,76,150680,ciclos,70000,30
rat195,BL-Tabu,228.888,195,3279,ciclos,70000,30
rat99,BL-Tabu,49.4353,99,1636,ciclos,70000,30
rd100,BL-Tabu,64.0719,100,10474,ciclos,70000,30
rd400,BL-Tabu,894.939,400,21106,ciclos,70000,30
si175,BL-Tabu,169.323,175,22993,ciclos,70000,30
st70,BL-Tabu,21.4311,70,875,ciclos,70000,30
swiss42,BL-Tabu,8.55699,42,1700,ciclos,70000,30
ts225,BL-Tabu,305.474,225,188812,ciclos,70000,30
tsp225,BL-Tabu,252.504,225,5325,ciclos,70000,30
u159,BL-Tabu,141.553,159,54142,ciclos,70000,30
ulysses16,BL-Tabu,2.20778,16,8602,ciclos,70000,30
ulysses22,BL-Tabu,3.66266,22,8809,ciclos,70000,30
gr17,BL-Tabu,2.57297,17,2660,ciclos,80000,30
a280,BL-Tabu,418.379,280,3493,ciclos,80000,30
att48,BL-Tabu,10.4649,48,13929,ciclos,80000,30
bayg29,BL-Tabu,5.78123,29,2209,ciclos,80000,30
bays29,BL-Tabu,5.44659,29,2780,ciclos,80000,30
berlin52,BL-Tabu,13.5847,52,10599,ciclos,80000,30
bier127,BL-Tabu,100.643,127,155778,ciclos,80000,30
brazil58,BL-Tabu,16.6045,58,30367,ciclos,80000,30
brg180,BL-Tabu,188.751,180,120780,ciclos,80000,30
burma14,BL-Tabu,2.17355,14,4154,ciclos,80000,30
ch130,BL-Tabu,92.6432,130,8280,ciclos,80000,30
ch150,BL-Tabu,106.663,150,9320,ciclos,80000,30
d198,BL-Tabu,244.131,198,19348,ciclos,80000,30
d493,BL-Tabu,1372.14,493,45335,ciclos,80000,30
dantzig42,BL-Tabu,8.78714,42,920,ciclos,80000,30
eil51,BL-Tabu,11.6807,51,606,ciclos,80000,30
eil76,BL-Tabu,23.0171,76,732,ciclos,80000,30
fl417,BL-Tabu,932.431,417,16017,ciclos,80000,30
fri26,BL-Tabu,5.0993,26,1137,ciclos,80000,30
gil262,BL-Tabu,366.734,262,3266,ciclos,80000,30
gr120,BL-Tabu,79.4553,120,9920,ciclos,80000,30
gr137,BL-Tabu,120.627,137,94797,ciclos,80000,30
gr17,BL-Tabu,2.57032,17,2660,ciclos,80000,30
gr202,BL-Tabu,252.754,202,52616,ciclos,80000,30
gr21,BL-Tabu,2.8296,21,3747,ciclos,80000,30
gr229,BL-Tabu,305.373,229,179391,ciclos,80000,30
gr24,BL-Tabu,4.54236,24,1777,ciclos,80000,30
gr431,BL-Tabu,1021.12,431,228527,ciclos,80000,30
gr48,BL-Tabu,11.211,48,7188,ciclos,80000,30
gr96,BL-Tabu,37.8944,96,75305,ciclos,80000,30
hk48,BL-Tabu,12.5277,48,15408,ciclos,80000,30
kroA100,BL-Tabu,54.8323,100,30517,ciclos,80000,30
kroA150,BL-Tabu,116.109,150,38832,ciclos,80000,30
kroA200,BL-Tabu,233.268,200,40235,ciclos,80000,30
kroB100,BL-Tabu,40.2189,100,28808,ciclos,80000,30
kroB150,BL-Tabu,139.154,150,35322,ciclos,80000,30
kroB200,BL-Tabu,205.957,200,40616,ciclos,80000,30
kroC100,BL-Tabu,52.3877,100,27637,ciclos,80000,30
kroD100,BL-Tabu,41.26,100,28600,ciclos,80000,30
kroE100,BL-Tabu,54.6054,100,31163,ciclos,80000,30
lin105,BL-Tabu,59.9557,105,21436,ciclos,80000,30
lin318,BL-Tabu,567.935,318,61157,ciclos,80000,30
linhp318,BL-Tabu,601.237,318,61157,ciclos,80000,30
pcb442,BL-Tabu,1146.45,442,71278,ciclos,80000,30
pr107,BL-Tabu,43.8167,107,56071,ciclos,80000,30
pr124,BL-Tabu,74.2369,124,82762,ciclos,80000,30
pr136,BL-Tabu,94.0675,136,147439,ciclos,80000,30
pr144,BL-Tabu,117.66,144,78880,ciclos,80000,30
pr152,BL-Tabu,143.711,152,90293,ciclos,80000,30
pr226,BL-Tabu,310.726,226,115772,ciclos,80000,30
pr264,BL-Tabu,392.648,264,66521,ciclos,80000,30
pr299,BL-Tabu,521.579,299,66919,ciclos,80000,30
pr439,BL-Tabu,1052.44,439,144168,ciclos,80000,30
pr76,BL-Tabu,27.5947,76,150680,ciclos,80000,30
rat195,BL-Tabu,232.317,195,3279,ciclos,80000,30
rat99,BL-Tabu,50.3203,99,1636,ciclos,80000,30
rd100,BL-Tabu,55.2921,100,10474,ciclos,80000,30
rd400,BL-Tabu,886.866,400,21106,ciclos,80000,30
si175,BL-Tabu,176.528,175,22993,ciclos,80000,30
st70,BL-Tabu,18.9812,70,875,ciclos,80000,30
swiss42,BL-Tabu,8.65868,42,1700,ciclos,80000,30
ts225,BL-Tabu,306.631,225,188812,ciclos,80000,30
tsp225,BL-Tabu,217.79,225,5325,ciclos,80000,30
u159,BL-Tabu,148.552,159,54142,ciclos,80000,30
ulysses16,BL-Tabu,2.17562,16,8602,ciclos,80000,30
ulysses22,BL-Tabu,5.52742,22,8809,ciclos,80000,30
gr17,BL-Tabu,2.57905,17,2660,ciclos,90000,30
a280,BL-Tabu,442.549,280,3493,ciclos,90000,30
att48,BL-Tabu,9.84865,48,13929,ciclos,90000,30
bayg29,BL-Tabu,5.93124,29,2209,ciclos,90000,30
bays29,BL-Tabu,5.47284,29,2780,ciclos,90000,30
berlin52,BL-Tabu,12.6374,52,10599,ciclos,90000,30
bier127,BL-Tabu,83.9716,127,155778,ciclos,90000,30
brazil58,BL-Tabu,16.9965,58,30367,ciclos,90000,30
brg180,BL-Tabu,189.324,180,120780,ciclos,90000,30
burma14,BL-Tabu,1.73856,14,4154,ciclos,90000,30
ch130,BL-Tabu,83.8067,130,8280,ciclos,90000,30
ch150,BL-Tabu,107.861,150,9320,ciclos,90000,30
d198,BL-Tabu,247.434,198,19348,ciclos,90000,30
d493,BL-Tabu,1375.95,493,45335,ciclos,90000,30
dantzig42,BL-Tabu,9.72258,42,920,ciclos,90000,30
eil51,BL-Tabu,17.1929,51,606,ciclos,90000,30
eil76,BL-Tabu,24.4263,76,732,ciclos,90000,30
fl417,BL-Tabu,969.988,417,16017,ciclos,90000,30
fri26,BL-Tabu,4.88392,26,1137,ciclos,90000,30
gil262,BL-Tabu,346.094,262,3266,ciclos,90000,30
gr120,BL-Tabu,79.4092,120,9920,ciclos,90000,30
gr137,BL-Tabu,97.4167,137,94797,ciclos,90000,30
gr17,BL-Tabu,2.59474,17,2660,ciclos,90000,30
gr202,BL-Tabu,252.289,202,52616,ciclos,90000,30
gr21,BL-Tabu,2.57597,21,3747,ciclos,90000,30
gr229,BL-Tabu,301.486,229,179391,ciclos,90000,30
gr24,BL-Tabu,7.18199,24,1777,ciclos,90000,30
gr431,BL-Tabu,1070.94,431,228527,ciclos,90000,30
gr48,BL-Tabu,11.4445,48,7188,ciclos,90000,30
gr96,BL-Tabu,36.8762,96,75305,ciclos,90000,30
hk48,BL-Tabu,12.3612,48,15408,ciclos,90000,30
kroA100,BL-Tabu,54.6682,100,30517,ciclos,90000,30
kroA150,BL-Tabu,125.715,150,38832,ciclos,90000,30
kroA200,BL-Tabu,230.264,200,40235,ciclos,90000,30
kroB100,BL-Tabu,40.4192,100,28808,ciclos,90000,30
kroB150,BL-Tabu,135.058,150,35322,ciclos,90000,30
kroB200,BL-Tabu,227.248,200,40616,ciclos,90000,30
kroC100,BL-Tabu,52.7549,100,27637,ciclos,90000,30
kroD100,BL-Tabu,42.5484,100,28600,ciclos,90000,30
kroE100,BL-Tabu,41.8588,100,31163,ciclos,90000,30
lin105,BL-Tabu,47.2911,105,21436,ciclos,90000,30
lin318,BL-Tabu,583.488,318,61157,ciclos,90000,30
linhp318,BL-Tabu,607.989,318,61157,ciclos,90000,30
pcb442,BL-Tabu,1056.44,442,71278,ciclos,90000,30
pr107,BL-Tabu,43.0224,107,56071,ciclos,90000,30
pr124,BL-Tabu,74.121,124,82762,ciclos,90000,30
pr136,BL-Tabu,107.495,136,147439,ciclos,90000,30
pr144,BL-Tabu,145.014,144,78880,ciclos,90000,30
pr152,BL-Tabu,131.262,152,90293,ciclos,90000,30
pr226,BL-Tabu,313.615,226,115772,ciclos,90000,30
pr264,BL-Tabu,386.52,264,66521,ciclos,90000,30
pr299,BL-Tabu,530.439,299,66919,ciclos,90000,30
pr439,BL-Tabu,1055.86,439,144168,ciclos,90000,30
pr76,BL-Tabu,25.213,76,150680,ciclos,90000,30
rat195,BL-Tabu,221.643,195,3279,ciclos,90000,30
rat99,BL-Tabu,46.6971,99,1636,ciclos,90000,30
rd100,BL-Tabu,56.0735,100,10474,ciclos,90000,30
rd400,BL-Tabu,878.107,400,21106,ciclos,90000,30
si175,BL-Tabu,170.743,175,22993,ciclos,90000,30
st70,BL-Tabu,20.5303,70,875,ciclos,90000,30
swiss42,BL-Tabu,8.79632,42,1700,ciclos,90000,30
ts225,BL-Tabu,314.386,225,188812,ciclos,90000,30
tsp225,BL-Tabu,263.224,225,5325,ciclos,90000,30
u159,BL-Tabu,136.635,159,54142,ciclos,90000,30
ulysses16,BL-Tabu,2.72504,16,8602,ciclos,90000,30
